Date;AG;AI;AR;BE;BL;BS;FR;GE;GL;GR;JU;LU;NE;NW;OW;SG;SH;SO;SZ;TG;TI;UR;VD;VS;ZG;ZH;CH;Hospitalized_ZH;Hospitalized_CH;AG_diff;AG_pc;AG_diff_pc;AI_diff;AI_pc;AI_diff_pc;AR_diff;AR_pc;AR_diff_pc;BE_diff;BE_pc;BE_diff_pc;BL_diff;BL_pc;BL_diff_pc;BS_diff;BS_pc;BS_diff_pc;FR_diff;FR_pc;FR_diff_pc;GE_diff;GE_pc;GE_diff_pc;GL_diff;GL_pc;GL_diff_pc;GR_diff;GR_pc;GR_diff_pc;JU_diff;JU_pc;JU_diff_pc;LU_diff;LU_pc;LU_diff_pc;NE_diff;NE_pc;NE_diff_pc;NW_diff;NW_pc;NW_diff_pc;OW_diff;OW_pc;OW_diff_pc;SG_diff;SG_pc;SG_diff_pc;SH_diff;SH_pc;SH_diff_pc;SO_diff;SO_pc;SO_diff_pc;SZ_diff;SZ_pc;SZ_diff_pc;TG_diff;TG_pc;TG_diff_pc;TI_diff;TI_pc;TI_diff_pc;UR_diff;UR_pc;UR_diff_pc;VD_diff;VD_pc;VD_diff_pc;VS_diff;VS_pc;VS_diff_pc;ZG_diff;ZG_pc;ZG_diff_pc;ZH_diff;ZH_pc;ZH_diff_pc;CH_diff;CH_pc;CH_diff_pc
2020-10-01;2646;41;;3553;1186;1320;2442;8509;186;1103;326;1224;1149;152;123;1721;203;885;593;737;3651;143;10611;2706;447;8091;53927;28;252;16;0.003901464;2.35916E-05;1;0.002539486;6.19387E-05;;0.003240758;;52;0.003432927;5.02427E-05;6;0.004116169;2.08238E-05;3;0.006777364;1.54031E-05;25;0.007662042;7.84402E-05;76;0.017181256;0.000153458;2;0.004603619;4.95013E-05;8;0.005560064;4.03268E-05;7;0.004440268;9.53432E-05;10;0.002988595;2.44166E-05;27;0.006456362;0.000151716;4;0.003516646;9.25433E-05;0;0.003250443;0;37;0.003389817;7.28781E-05;6;0.002475881;7.31788E-05;10;0.003239456;3.6604E-05;9;0.003725693;5.65451E-05;6;0.002665731;2.1702E-05;5;0.010332736;1.41506E-05;1;0.003925013;2.74476E-05;105;0.013277941;0.00013139;16;0.007867308;4.65177E-05;6;0.003524208;4.73048E-05;97;0.005319639;6.37752E-05;535;0.006313595;6.2636E-05
2020-10-02;2662;42;185;3608;1191;1326;2466;8570;186;1117;327;1234;1162;154;124;1754;206;893;602;751;3661;146;10700;2737;450;8223;54477;31;256;16;0.003925055;2.35916E-05;1;0.002601425;6.19387E-05;6;0.003349386;0.000108629;55;0.003486068;5.31413E-05;5;0.004133522;1.73532E-05;6;0.00680817;3.08062E-05;24;0.007737344;7.53026E-05;61;0.017304427;0.00012317;0;0.004603619;0;14;0.005630636;7.0572E-05;1;0.004453888;1.36205E-05;10;0.003013012;2.44166E-05;13;0.00652941;7.30485E-05;2;0.003562918;4.62717E-05;1;0.003276869;2.64264E-05;33;0.003454817;6.49994E-05;3;0.002512471;3.65894E-05;8;0.003268739;2.92832E-05;9;0.003782239;5.65451E-05;14;0.002716369;5.0638E-05;10;0.010361037;2.83011E-05;3;0.004007356;8.23429E-05;89;0.01338931;0.000111369;31;0.007957436;9.01281E-05;3;0.003547861;2.36524E-05;132;0.005406425;8.67868E-05;550;0.006377987;6.43922E-05
2020-10-03;2686;;;3656;1201;1339;2490;8638;;1122;334;1244;1167;156;;1778;;;616;762;;;10798;2754;467;8322;54973;32;261;24;0.003960443;3.53874E-05;;0.002601425;;;0.003349386;;48;0.003532446;4.63778E-05;10;0.004168228;3.47063E-05;13;0.006874917;6.67468E-05;24;0.007812647;7.53026E-05;68;0.017441731;0.000137305;;0.004603619;;5;0.005655841;2.52043E-05;7;0.004549231;9.53432E-05;10;0.003037428;2.44166E-05;5;0.006557506;2.80956E-05;2;0.00360919;4.62717E-05;;0.003276869;;24;0.003502089;4.72723E-05;;0.002512471;;;0.003268739;;14;0.003870198;8.7959E-05;11;0.002756156;3.9787E-05;;0.010361037;;;0.004007356;;98;0.013511941;0.000122631;17;0.008006861;4.94251E-05;17;0.003681891;0.00013403;99;0.005471516;6.50901E-05;496;0.006436057;5.807E-05
2020-10-04;2696;;;3721;1207;1346;2516;8675;;1122;336;1249;1182;159;;1785;;;616;769;;;10886;2770;484;8522;55484;32;267;10;0.003975188;1.47448E-05;;0.002601425;;;0.003349386;;65;0.003595249;6.28033E-05;6;0.004189052;2.08238E-05;7;0.006910857;3.59406E-05;26;0.007894225;8.15778E-05;37;0.017516441;7.47099E-05;;0.004603619;;0;0.005655841;0;2;0.004576472;2.72409E-05;5;0.003049637;1.22083E-05;15;0.006641793;8.42867E-05;3;0.003678597;6.94075E-05;;0.003276869;;7;0.003515877;1.37878E-05;;0.002512471;;;0.003268739;;0;0.003870198;0;7;0.002781475;2.5319E-05;;0.010361037;;;0.004007356;;88;0.013622059;0.000110118;16;0.008053379;4.65177E-05;17;0.003815921;0.00013403;200;0.005603011;0.000131495;511;0.006495883;5.98262E-05
2020-10-05;2712;43;197;3759;1210;1350;2527;8765;190;1129;344;1261;1225;161;127;1860;213;916;642;778;3682;151;11018;2805;485;8564;56114;31;284;16;0.003998779;2.35916E-05;1;0.002663363;6.19387E-05;12;0.003566644;0.000217257;38;0.003631965;3.67158E-05;3;0.004199464;1.04119E-05;4;0.006931395;2.05375E-05;11;0.007928739;3.45137E-05;90;0.017698168;0.000181727;4;0.004702621;9.90025E-05;7;0.005691127;3.5286E-05;8;0.004685436;0.000108964;12;0.003078937;2.93E-05;43;0.006883415;0.000241622;2;0.003724869;4.62717E-05;3;0.003356148;7.92791E-05;75;0.003663603;0.000147726;7;0.002597846;8.53752E-05;23;0.003352929;8.41893E-05;26;0.00403355;0.000163352;9;0.002814028;3.2553E-05;21;0.01042047;5.94323E-05;5;0.004144594;0.000137238;132;0.013787235;0.000165177;35;0.008155137;0.000101757;1;0.003823805;7.88413E-06;42;0.005630625;2.7614E-05;630;0.006569641;7.37583E-05
2020-10-06;2755;43;;3824;1221;1356;2565;8899;191;1153;365;1280;1269;171;132;1911;216;921;676;802;3699;151;11172;2866;510;8724;57069;26;297;43;0.004062182;6.34025E-05;0;0.002663363;0;;0.003566644;;65;0.003694768;6.28033E-05;11;0.004237641;3.81769E-05;6;0.006962201;3.08062E-05;38;0.008047968;0.000119229;134;0.017968739;0.000270571;1;0.004727372;2.47506E-05;24;0.005812107;0.000120981;21;0.004971465;0.00028603;19;0.003125328;4.63916E-05;44;0.007130656;0.000247241;10;0.003956227;0.000231358;5;0.00348828;0.000132132;51;0.003764056;0.000100454;3;0.002634435;3.65894E-05;5;0.003371231;1.8302E-05;34;0.004247165;0.000213615;24;0.002900836;8.68081E-05;17;0.010468582;4.81119E-05;0;0.004144594;0;154;0.013979941;0.000192706;61;0.008332485;0.000177349;25;0.004020909;0.000197103;160;0.005735821;0.000105196;955;0.00668145;0.000111808
2020-10-07;2810;44;;3908;1235;1370;2611;9012;192;1169;382;1316;1319;177;145;1988;222;945;714;827;3738;165;11366;2969;536;8907;58264;23;322;55;0.004143278;8.10962E-05;1;0.002725302;6.19387E-05;;0.003566644;;84;0.003775929;8.11612E-05;14;0.00428623;4.85888E-05;14;0.007034082;7.18811E-05;46;0.008192298;0.00014433;113;0.018196907;0.000228168;1;0.004752122;2.47506E-05;16;0.005892761;8.06537E-05;17;0.005203013;0.000231548;36;0.003213228;8.78999E-05;50;0.007411611;0.000280956;6;0.004095042;0.000138815;13;0.003831823;0.000343543;77;0.003915721;0.000151665;6;0.002707614;7.31788E-05;24;0.00345908;8.78497E-05;38;0.004485911;0.000238746;25;0.002991261;9.04251E-05;39;0.010578956;0.000110374;14;0.004528861;0.000384267;194;0.014222701;0.000242759;103;0.008631943;0.000299458;26;0.004225896;0.000204988;183;0.005856139;0.000120318;1195;0.006821356;0.000139907
2020-10-08;2868;47;214;4006;1248;1385;2660;9167;196;1191;414;1360;1376;186;150;2057;227;;770;862;3778;167;11563;3064;564;9055;59520;24;340;58;0.004228797;8.55196E-05;3;0.002911118;0.000185816;17;0.003874425;0.000307781;98;0.003870617;9.46881E-05;13;0.004331348;4.51182E-05;15;0.007111097;7.70155E-05;49;0.008346041;0.000153743;155;0.018509881;0.000312974;4;0.004851125;9.90025E-05;22;0.00600366;0.000110899;32;0.005638867;0.000435854;44;0.003320661;0.000107433;57;0.007731901;0.000320289;9;0.004303264;0.000208222;5;0.003963954;0.000132132;69;0.004051629;0.000135908;5;0.002768597;6.09823E-05;;0.00345908;;56;0.004837747;0.000351836;35;0.003117856;0.000126595;40;0.01069216;0.000113204;2;0.004583756;5.48953E-05;197;0.014469214;0.000246513;95;0.008908142;0.000276199;28;0.004446652;0.000220756;148;0.005953445;9.73065E-05;1256;0.006968405;0.000147048
2020-10-09;2932;52;218;4105;1266;1401;2738;9332;197;1217;434;1419;1438;195;160;2154;236;;839;899;3818;173;11773;3203;591;9290;61025;36;387;64;0.004323164;9.43665E-05;5;0.003220811;0.000309693;4;0.003946844;7.24192E-05;99;0.003966272;9.56543E-05;18;0.004393819;6.24714E-05;16;0.007193247;8.21499E-05;78;0.008590774;0.000244734;165;0.018843047;0.000333166;1;0.004875876;2.47506E-05;26;0.006134722;0.000131062;20;0.005911276;0.000272409;59;0.003464719;0.000144058;62;0.008080286;0.000348385;9;0.004511487;0.000208222;10;0.004228218;0.000264264;97;0.004242688;0.000191059;9;0.002878365;0.000109768;;0.00345908;;69;0.005271259;0.000433512;37;0.003251686;0.000133829;40;0.010805365;0.000113204;6;0.004748442;0.000164686;210;0.014731995;0.000262781;139;0.009312265;0.000404123;27;0.004659524;0.000212872;235;0.006107952;0.000154507;1505;0.007144605;0.0001762
2020-10-10;2995;;;4218;1285;1412;2882;9506;;1244;462;1472;1480;199;;2193;;;880;899;;;11968;3284;619;9559;62356;42;408;63;0.004416056;9.2892E-05;;0.003220811;;;0.003946844;;113;0.004075453;0.000109181;19;0.004459761;6.5942E-05;11;0.007249725;5.6478E-05;144;0.00904259;0.000451816;174;0.019194385;0.000351338;;0.004875876;;27;0.006270825;0.000136103;28;0.006292649;0.000381373;53;0.003594127;0.000129408;42;0.008316289;0.000236003;4;0.00460403;9.25433E-05;;0.004228218;;39;0.004319506;7.68175E-05;;0.002878365;;;0.00345908;;41;0.005528854;0.000257594;0;0.003251686;0;;0.010805365;;;0.004748442;;195;0.014976006;0.000244011;81;0.009547761;0.000235496;28;0.004880279;0.000220756;269;0.006284813;0.000176861;1331;0.007300434;0.000155829
2020-10-11;3019;;;4352;1297;1428;2949;9587;;1259;478;1494;1517;204;;2219;;;880;914;;;12112;3360;662;9769;63299;50;431;24;0.004451443;3.53874E-05;;0.003220811;;;0.003946844;;134;0.004204924;0.000129471;12;0.004501409;4.16476E-05;16;0.007331875;8.21499E-05;67;0.00925281;0.00021022;81;0.019357939;0.000163554;;0.004875876;;15;0.006346438;7.56128E-05;16;0.006510576;0.000217927;22;0.003647844;5.37166E-05;37;0.008524196;0.000207907;5;0.004719709;0.000115679;;0.004228218;;26;0.004370717;5.12116E-05;;0.002878365;;;0.00345908;;0;0.005528854;0;15;0.003305941;5.4255E-05;;0.010805365;;;0.004748442;;144;0.015156198;0.000180193;76;0.00976872;0.000220959;43;0.005219297;0.000339018;210;0.006422883;0.00013807;943;0.007410837;0.000110403
2020-10-12;3064;73;;4413;1316;1462;3040;9776;210;1281;495;1545;1594;211;169;2407;245;1029;974;923;3907;182;12367;3589;670;9942;65102;51;486;45;0.004517795;6.63514E-05;21;0.004521524;0.001300712;;0.003946844;;61;0.004263863;5.89385E-05;19;0.004567351;6.5942E-05;34;0.007506444;0.000174568;91;0.009538332;0.000285522;189;0.019739565;0.000381626;13;0.005197634;0.000321758;22;0.006457337;0.000110899;17;0.006742124;0.000231548;51;0.003772369;0.000124525;77;0.008956868;0.000432672;7;0.00488166;0.000161951;9;0.004466055;0.000237837;188;0.004741017;0.0003703;9;0.002988133;0.000109768;84;0.003766554;0.000307474;94;0.006119436;0.000590582;9;0.003338494;3.2553E-05;89;0.011057245;0.00025188;9;0.004995471;0.000247029;255;0.015475289;0.000319091;229;0.010434505;0.000665785;8;0.00528237;6.30731E-05;173;0.006536627;0.000113743;1803;0.007621927;0.000211089
2020-10-13;3194;83;247;4562;1367;1483;3148;10083;218;1318;549;1624;1657;220;171;2560;252;1049;1029;971;3952;184;12672;3812;700;10172;67277;45;527;130;0.004709477;0.000191682;10;0.00514091;0.000619387;29;0.004471883;0.000525039;149;0.004407827;0.000143965;51;0.004744353;0.000177002;21;0.007614265;0.000107822;108;0.009877194;0.000338862;307;0.020359456;0.00061989;8;0.005395639;0.000198005;37;0.006643848;0.000186512;54;0.007477628;0.000735504;79;0.00396526;0.000192891;63;0.009310872;0.000354004;9;0.005089883;0.000208222;2;0.004518908;5.28527E-05;153;0.005042378;0.000301361;7;0.003073508;8.53752E-05;20;0.003839762;7.3208E-05;55;0.006464989;0.000345553;48;0.00351211;0.000173616;45;0.0111846;0.000127355;2;0.005050366;5.48953E-05;305;0.015856947;0.000381658;223;0.011082845;0.000648341;30;0.005518894;0.000236524;230;0.006687846;0.000151219;2175;0.007876568;0.000254642
2020-10-14;3336;92;;4852;1395;1512;3286;10356;230;1347;605;1717;1740;233;191;2751;263;1085;1123;1026;4054;193;12992;4111;746;10400;69883;47;600;142;0.004918852;0.000209376;9;0.005698359;0.000557448;;0.004471883;;290;0.004688027;0.000280199;28;0.004841531;9.71777E-05;29;0.007763162;0.000148897;138;0.010310184;0.00043299;273;0.020910693;0.000551238;12;0.005692647;0.000297008;29;0.006790033;0.000146185;56;0.008240374;0.000762745;93;0.004192335;0.000227075;83;0.009777258;0.000466386;13;0.005390648;0.000300766;20;0.005047435;0.000528527;191;0.005418586;0.000376209;11;0.003207669;0.000134161;36;0.003971537;0.000131774;94;0.007055571;0.000590582;55;0.003711045;0.000198935;102;0.011473271;0.000288671;9;0.005297395;0.000247029;320;0.016257375;0.000400428;299;0.011952145;0.0008693;46;0.005881565;0.00036267;228;0.006837751;0.000149905;2606;0.00818167;0.000305102
2020-10-15;3483;104;;5103;1454;1521;3439;10622;240;1387;678;1847;1838;240;207;2918;268;1119;1242;1101;4133;;13456;4422;792;10740;72794;47;647;147;0.0051356;0.000216748;12;0.006441623;0.000743264;;0.004471883;;251;0.004930544;0.000242517;59;0.005046298;0.000204767;9;0.007809371;4.62093E-05;153;0.010790238;0.000480054;266;0.021447797;0.000537104;10;0.005940153;0.000247506;40;0.006991667;0.000201634;73;0.009234667;0.000994293;130;0.004509751;0.000317416;98;0.010327931;0.000550673;7;0.005552599;0.000161951;16;0.005470257;0.000422822;167;0.005747523;0.000328936;5;0.003268651;6.09823E-05;34;0.00409599;0.000124454;119;0.007803223;0.000747652;75;0.00398232;0.000271275;79;0.01169685;0.000223579;;0.005297395;;464;0.016837996;0.000580621;311;0.012856333;0.000904188;46;0.006244235;0.00036267;340;0.007061293;0.000223542;2911;0.00852248;0.00034081
2020-10-16;3638;117;304;5366;1506;1548;3597;11009;248;1416;725;1962;1961;248;221;3114;277;;1352;1147;4245;199;13834;4819;845;11454;76271;62;722;155;0.005364144;0.000228544;13;0.007246826;0.000805203;57;0.005503856;0.001031973;263;0.005184656;0.000254112;52;0.005226771;0.000180473;27;0.007947999;0.000138628;158;0.011285981;0.000495742;387;0.022229222;0.000781425;8;0.006138158;0.000198005;29;0.007137852;0.000146185;47;0.009874828;0.000640161;115;0.004790542;0.000280791;123;0.011019083;0.000691151;8;0.005737686;0.000185087;14;0.005840226;0.000369969;196;0.00613358;0.000386057;9;0.00337842;0.000109768;;0.00409599;;110;0.00849433;0.000691107;46;0.004148702;0.000166382;112;0.012013822;0.000316972;6;0.005462081;0.000164686;378;0.017311001;0.000473006;397;0.014010554;0.001154221;53;0.006662094;0.000417859;714;0.00753073;0.000469438;3477;0.008929556;0.000407076
2020-10-17;3761;;;5728;1559;1590;3778;11308;;1446;796;2037;2024;258;;3204;;;1417;1265;4341;;14155;5102;904;11994;79152;60;760;123;0.005545505;0.000181361;;0.007246826;;;0.005503856;;362;0.005534423;0.000349766;53;0.005410715;0.000183943;42;0.008163643;0.000215643;181;0.011853888;0.000567907;299;0.022832959;0.000603737;;0.006138158;;30;0.007289078;0.000151226;71;0.01084188;0.000967052;75;0.004973667;0.000183125;63;0.011373087;0.000354004;10;0.005969044;0.000231358;;0.005840226;;90;0.006310851;0.000177271;;0.00337842;;;0.00409599;;65;0.008902711;0.000408381;118;0.004575509;0.000426806;96;0.012285513;0.000271691;;0.005462081;;321;0.01771268;0.000401679;283;0.014833336;0.000822782;59;0.007127258;0.000465164;540;0.007885767;0.000355037;2881;0.009266854;0.000337298
2020-10-18;3852;;;5990;1586;1635;4001;11463;;1484;831;2102;2077;267;;3263;;;1417;1269;4491;;14511;5300;957;12518;81499;71;824;91;0.005679682;0.000134177;;0.007246826;;;0.005503856;;262;0.005787568;0.000253146;27;0.005504422;9.37071E-05;45;0.008394689;0.000231046;223;0.012553575;0.000699687;155;0.023145933;0.000312974;;0.006138158;;38;0.007480631;0.000191553;35;0.011318596;0.000476716;65;0.005132375;0.000158708;53;0.0116709;0.000297813;9;0.006177267;0.000208222;;0.005840226;;59;0.006427062;0.000116211;;0.00337842;;;0.00409599;;0;0.008902711;0;4;0.004589977;1.4468E-05;150;0.01271003;0.000424517;;0.005462081;;356;0.018158157;0.000445476;198;0.015408992;0.000575657;53;0.007545117;0.000417859;524;0.008230285;0.000344517;2347;0.009541633;0.000274779
2020-10-19;3939;148;343;6195;1627;1667;4210;11823;280;1505;864;2250;2269;276;252;3653;311;1276;1596;1304;4517;232;15094;5866;962;12723;85182;84;975;87;0.005807961;0.000128279;31;0.009166925;0.001920099;39;0.006209943;0.000706087;205;0.00598564;0.000198072;41;0.005646717;0.000142296;32;0.008558989;0.0001643;209;0.013209335;0.00065576;360;0.02387284;0.000726907;32;0.006930178;0.00079202;21;0.007586488;0.000105858;33;0.011768071;0.000449475;148;0.005493741;0.000361366;192;0.01274977;0.00107887;9;0.006385489;0.000208222;31;0.006659443;0.000819217;390;0.007195237;0.000768175;34;0.003793099;0.00041468;157;0.004670674;0.000574683;179;0.01002733;0.001124619;35;0.004716572;0.000126595;26;0.012783613;7.35829E-05;33;0.006367853;0.000905772;583;0.018887686;0.00072953;566;0.017054557;0.001645564;5;0.007584538;3.94207E-05;205;0.008365068;0.000134783;3683;0.009972827;0.000431193
2020-10-20;4197;156;376;6441;1706;1686;4444;12462;290;1541;932;2416;2433;287;252;4000;326;1331;1686;1462;4654;238;15779;6425;1014;13049;89583;90;1064;258;0.006188376;0.000380415;8;0.009662434;0.000495509;33;0.006807401;0.000597458;246;0.006223327;0.000237686;79;0.005920897;0.00027418;19;0.008656542;9.7553E-05;234;0.013943536;0.000734201;639;0.0251631;0.00129026;10;0.007177685;0.000247506;36;0.007767959;0.000181471;68;0.012694262;0.000926191;166;0.005899057;0.000405316;164;0.013671304;0.000921535;11;0.006639983;0.000254494;0;0.006659443;0;347;0.007878715;0.000683479;15;0.003976046;0.000182947;55;0.004871996;0.000201322;90;0.010592781;0.000565451;158;0.005288058;0.000571486;137;0.013171338;0.000387725;6;0.006532539;0.000164686;685;0.019744852;0.000857166;559;0.018679769;0.001625213;52;0.007994513;0.000409975;326;0.008579405;0.000214337;4401;0.010488081;0.000515255
2020-10-21;4470;179;404;6953;1778;1729;4727;13014;309;1602;1012;2597;2643;303;266;4390;337;1395;1845;1593;4909;262;16563;7095;1075;14033;95483;99;1168;273;0.006590908;0.000402532;23;0.011087024;0.00142459;28;0.007314335;0.000506934;512;0.006718024;0.000494697;72;0.006170783;0.000249885;43;0.008877319;0.000220778;283;0.014831479;0.000887943;552;0.026277691;0.001114591;19;0.007647947;0.000470262;61;0.008075452;0.000307492;80;0.013783898;0.001089636;181;0.006340998;0.000441941;210;0.014851318;0.001180014;16;0.007010157;0.000370173;14;0.007029413;0.000369969;390;0.00864689;0.000768175;11;0.004110207;0.000134161;64;0.005106261;0.000234266;159;0.011591744;0.000998963;131;0.005761885;0.000473827;255;0.013893016;0.000721678;24;0.007191283;0.000658743;784;0.020725901;0.000981048;670;0.020627698;0.001947929;61;0.008475445;0.000480932;984;0.009226361;0.000646956;5900;0.011178833;0.000690752
2020-10-22;4736;197;430;7505;1844;1804;5034;13794;315;1694;1077;2790;2833;319;275;4729;368;1496;1961;1759;5032;;17385;7774;1149;14811;101373;101;1304;266;0.006983119;0.000392211;18;0.01220192;0.001114896;26;0.00778506;0.000470725;552;0.007251369;0.000533345;66;0.006399845;0.000229062;75;0.009262397;0.000385077;307;0.015794725;0.000963246;780;0.027852656;0.001574965;6;0.007796451;0.000148504;92;0.00853921;0.000463759;65;0.014669227;0.000885329;193;0.006812239;0.000471241;190;0.01591895;0.001067632;16;0.00738033;0.000370173;9;0.00726725;0.000237837;339;0.009314611;0.000667721;31;0.004488297;0.00037809;101;0.005475962;0.000369701;116;0.012320548;0.000728803;166;0.006362308;0.000600422;123;0.01424112;0.000348104;;0.007191283;;822;0.0217545;0.001028599;679;0.022601794;0.001974095;74;0.009058871;0.000583426;778;0.009737877;0.000511516;5890;0.011868415;0.000689582
2020-10-23;5000;212;482;8307;1942;1878;5529;14646;329;1779;1148;3049;3052;335;282;5133;395;1596;2066;1887;5327;282;18402;8535;1212;15495;108300;112;1460;264;0.00737238;0.000389262;15;0.013131;0.00092908;52;0.008726509;0.000941449;802;0.008026265;0.000774896;98;0.006739966;0.000340122;74;0.00964234;0.000379943;495;0.017347842;0.001553117;852;0.029573003;0.001720347;14;0.00814296;0.000346509;85;0.008967683;0.000428473;71;0.015636279;0.000967052;259;0.007444629;0.000632391;219;0.017149536;0.001230586;16;0.007750503;0.000370173;7;0.007452234;0.000184985;404;0.010110361;0.00079575;27;0.004817602;0.000329304;100;0.005842002;0.00036604;105;0.012980241;0.000659693;128;0.006825284;0.000462976;295;0.015076003;0.000834883;20;0.007740236;0.000548953;1017;0.02302711;0.00127261;761;0.024814293;0.002212499;63;0.009555571;0.0004967;684;0.010187591;0.000449714;6927;0.012679405;0.00081099
2020-10-24;5324;222;;9022;2061;1981;6004;15244;;1869;1247;3240;3174;357;;5273;;;2165;2017;5584;;19012;9057;1286;16249;113754;130;1569;324;0.007850111;0.00047773;10;0.013750387;0.000619387;;0.008726509;;715;0.008717102;0.000690837;119;0.007152972;0.000413005;103;0.01017118;0.00052884;475;0.018838206;0.001490364;598;0.030780476;0.001207473;;0.00814296;;90;0.00942136;0.000453677;99;0.016984704;0.001348425;191;0.007910987;0.000466358;122;0.017835068;0.000685532;22;0.008259491;0.000508988;;0.007452234;;140;0.010386116;0.000275755;;0.004817602;;;0.005842002;;99;0.013602237;0.000621996;130;0.007295495;0.00047021;257;0.015803341;0.000727339;;0.007740236;;610;0.023790426;0.000763316;522;0.026331933;0.00151764;74;0.010138997;0.000583426;754;0.010683328;0.000495737;5454;0.013317942;0.000638536
2020-10-25;5481;;;9556;2144;2062;6303;15639;;1917;1381;3328;3261;361;;5335;;;2165;2071;5840;;19563;9433;1354;17324;118106;159;1713;157;0.008081603;0.000231493;;0.013750387;;;0.008726509;;534;0.009233055;0.000515953;83;0.007441034;0.000288062;81;0.010587063;0.000415884;299;0.019776351;0.000938145;395;0.031578055;0.000797579;;0.00814296;;48;0.009663321;0.000241961;134;0.018809845;0.001825141;88;0.008125853;0.000214866;87;0.018323931;0.000488863;4;0.008352035;9.25433E-05;;0.007452234;;62;0.010508236;0.00012212;;0.004817602;;;0.005842002;;0;0.013602237;0;54;0.007490813;0.000195318;256;0.01652785;0.000724508;;0.007740236;;551;0.024479913;0.000689487;376;0.027425099;0.001093166;68;0.010675118;0.000536121;1075;0.011390115;0.000706787;4352;0.013827459;0.000509518
2020-10-26;5751;239;559;10003;2215;2103;6788;16407;367;2006;1476;3570;3545;375;340;6031;530;1871;2443;2208;5987;335;20817;10314;1403;17802;125485;180;1996;270;0.008479712;0.000398109;17;0.014803345;0.001052958;77;0.010120578;0.001394069;447;0.009664949;0.000431894;71;0.007687449;0.000246415;41;0.010797572;0.000210509;485;0.021298092;0.00152174;768;0.03312879;0.001550735;38;0.009083484;0.000940524;89;0.010111957;0.000448636;95;0.020103788;0.001293943;242;0.008716735;0.000590882;284;0.019919759;0.001595828;14;0.008675936;0.000323902;58;0.008984963;0.001532729;696;0.011879133;0.001370896;135;0.006464124;0.001646522;275;0.006848613;0.001006611;278;0.015348852;0.001746615;137;0.007986342;0.000495529;147;0.016943876;0.000416026;53;0.009194961;0.001454725;1254;0.02604909;0.001569177;881;0.029986481;0.002561382;49;0.011061441;0.000386323;478;0.011704388;0.000314274;7379;0.014691368;0.000863909
2020-10-27;6192;266;605;10534;2300;2195;7280;17617;377;2104;1529;3809;3960;393;375;6561;;1971;2595;2510;6222;344;22112;11203;1469;18499;133552;200;2175;441;0.009129956;0.000650244;27;0.016475689;0.001672344;46;0.010953398;0.00083282;531;0.010178004;0.000513055;85;0.007982452;0.000295004;92;0.011269934;0.000472362;492;0.022841795;0.001543704;1210;0.035572005;0.002443215;10;0.00933099;0.000247506;98;0.010605961;0.000494004;53;0.020825672;0.000721884;239;0.009300293;0.000583557;415;0.022251691;0.002331932;18;0.009092381;0.000416445;35;0.009909886;0.000924923;530;0.012923062;0.00104393;;0.006464124;;100;0.007214653;0.00036604;152;0.016303836;0.000954984;302;0.009078677;0.001092335;235;0.017608952;0.000665076;9;0.009441989;0.000247029;1295;0.027669572;0.001620482;889;0.032571121;0.00258464;66;0.011581794;0.000520353;697;0.012162649;0.000458261;8067;0.015635826;0.000944458
2020-10-28;6652;279;653;11354;2411;2274;7882;18816;401;2204;1613;4120;4240;405;381;7007;569;2104;2758;2709;6530;381;23400;11970;1544;19524;142181;201;2310;460;0.009808215;0.000678259;13;0.017280892;0.000805203;48;0.011822428;0.00086903;820;0.010970292;0.000792288;111;0.008367693;0.00038524;79;0.011675549;0.000405615;602;0.024730636;0.001888841;1199;0.03799301;0.002421004;24;0.009925006;0.000594015;100;0.011110047;0.000504086;84;0.02196979;0.001144118;311;0.01005965;0.000759357;280;0.023825043;0.001573352;12;0.009370011;0.00027763;6;0.010068444;0.000158558;446;0.013801539;0.000878477;39;0.006939786;0.000475662;133;0.007701487;0.000486834;163;0.01732793;0.001024094;199;0.009798461;0.000719784;308;0.018480626;0.000871674;37;0.010457552;0.001015563;1288;0.029281294;0.001611723;767;0.034801064;0.002229943;75;0.012173104;0.00059131;1025;0.012836562;0.000673913;8629;0.016646081;0.001010255
2020-10-29;7040;303;692;12034;2526;2403;8423;19835;428;2307;1746;4470;4611;429;400;7474;616;2257;2877;2873;6910;;24681;12756;1608;20888;150968;221;2419;388;0.010380312;0.000572097;24;0.01876742;0.001486528;39;0.012528515;0.000706087;680;0.011627312;0.000657019;115;0.008766815;0.000399123;129;0.012337882;0.000662333;541;0.026428083;0.001697447;1019;0.04005056;0.002057551;27;0.010593273;0.000668267;103;0.011629255;0.000519208;133;0.02378131;0.00181152;350;0.010914232;0.000854582;371;0.025909735;0.002084691;24;0.009925271;0.00055526;19;0.010570545;0.000502101;467;0.014721379;0.00091984;47;0.00751302;0.000573234;153;0.008261528;0.000560042;119;0.018075582;0.000747652;164;0.010391649;0.000593188;380;0.019556069;0.001075442;;0.010457552;;1281;0.030884258;0.001602963;786;0.037086247;0.002285183;64;0.012677689;0.000504585;1364;0.013733359;0.000896797;8787;0.017674834;0.001028753
